,station_id,name,lat,lon,address,capacity
65,7071,161 Bleecker St (South of Wellesley),43.666233,-79.373327,161 Bleecker St (South of Wellesley),23
66,7072,Fleet St / Bathurst St,43.636611,-79.400042,Fleet St / Bathurst St,19
67,7073,Spadina Ave / Fort York Blvd,43.640114,-79.393249,Spadina Ave / Fort York Blvd,23
68,7074,King St E / Church St,43.65003919999999,-79.3733541,St James Park,15
69,7075,Queens Quay W / Dan Leckie Way,43.636533,-79.395854,Queens Quay W / Dan Leckie Way,27
70,7076,York St / Queens Quay W,43.640132,-79.380464,York St / Queens Quay W,56
71,7077,College Park South,43.659777,-79.382767,College Park South,19
72,7078,College St / Major St,43.6576,-79.4032,College St / Major St,11
73,7079,McGill St / Church St,43.660694,-79.379052,McGill St / Church St,19
74,7083,Danforth Ave / Barrington Ave,43.688325,-79.300463,Danforth Ave / Barrington Ave,15
75,7084,High Park - Grenadier Cafe,43.645599,-79.4657123,High Park - Grenadier Cafe,11
76,7085,Danforth Ave / Westlake Ave,43.687323,-79.304848,Danforth Ave / Westlake Ave,15
77,7086,High Park - West Rd,43.6525077,-79.4654233,High Park - West Rd,23
78,7087,Danforth Ave / Aldridge Ave,43.684758,-79.316767,Danforth Ave / Aldridge Ave,11
79,7088,Danforth Ave / Coxwell Ave,43.683378,-79.322961,Danforth Ave / Coxwell Ave,15
80,7089,Church St  / Wood St,43.662712,-79.379903,Church St / Wood St,19
81,7090,Danforth Ave / Lamb Ave,43.681991,-79.329455,Danforth Ave / Lamb Ave,19
82,7091,Donlands Station,43.681114,-79.3373885,Donlands Station,15
83,7092,Pape Subway Green P,43.680223,-79.344062,Pape Subway Green P,15
84,7093,Danforth Ave / Gough Ave,43.678401,-79.346289,Danforth Ave / Gough Ave,17
85,7094,Chester Station,43.6784834,-79.3513564,23 Chester Ave.,17
86,7095,Danforth Ave / Ellerbeck St,43.677076,-79.35667,Danforth Ave / Ellerbeck St,14
87,7096,Lower Don River Trail and Taylor Creek Trail,43.7027268,-79.33368089999999,425 Don Mills Rd,19
88,7097,Riverdale Park North (Broadview Ave),43.671172,-79.354704,Riverdale Park North (Broadview Ave),15
89,7098,Riverdale Park South (Broadview Ave),43.667819,-79.35347,Riverdale Park South (Broadview Ave),15
90,7099,Cherry St / Mill St,43.6513927,-79.35794659999999,Cherry St / Mill St,15
91,7100,Dundas St E / Regent Park Blvd,43.660207,-79.361275,Dundas St E / Regent Park Blvd,27
92,7101,Lower Sherbourne St / The Esplanade,43.648655,-79.367061,Lower Sherbourne St / The Esplanade,27
93,7102,Nelson St / Duncan St,43.648711,-79.389728,Nelson St / Duncan St,31
94,7103,Jimmie Simpson Park (Queen St E),43.6605603,-79.3437663,Jimmie Simpson Park (Queen St E),15
95,7104,King St E / River St,43.656784782853144,-79.35627385059036,King St E / River St,15
96,7105,Queen St E / Sackville St,43.6561111,-79.36138888888888,Queen St E / Sackville St,15
97,7106,Mill St / Tannery Rd,43.652219,-79.354455,Mill St / Tannery Rd,39
98,7107,Cherry St / Distillery Ln,43.650279,-79.356832,Cherry St / Distillery Ln,15
99,7108,Front St E / Cherry St,43.652686,-79.358395,Front St E / Cherry St,15
100,7109,Seaton St / Dundas St E - SMART,43.658777,-79.369596,Seaton St / Dundas St E,32
101,7110,Queen St E / Berkeley St,43.6552778,-79.36583333333333,Queen St E / Berkeley St,15
102,7111,King St W / Douro St,43.640885,-79.416379,King St W / Douro St,11
103,7112,Liberty St / Fraser Ave Green P,43.637981,-79.424146,Liberty St / Fraser Ave Green P,19
104,7114,Carlton St / Parliament St,43.664524,-79.36793,Carlton St / Parliament St,15
105,7115,Howard St / Sherbourne St,43.6712581,-79.376367,Howard St / Sherbourne St,15
106,7117,640 Bloor Street E,43.67468857448634,-79.36701962396272,640 Bloor Street East,19
107,7118,King St W / Bay St (East Side),43.648575,-79.380042,King St W / Bay St (East Side),19
108,7119,Sumach St / Carlton St. (Riverdale Farm),43.665867,-79.362506,Sumach St / Carlton St (Riverdale Farm),15
109,7120,Gerrard St E / River St,43.663993,-79.358534,Gerrard St E / River St,11
110,7121,Jarvis St / Dundas St E,43.657266,-79.374756,Jarvis St / Dundas St E,27
111,7122,Niagara St / Tecumseth St,43.641389,-79.404444,Niagara St / Tecumseth St,15
112,7123,424 Wellington St W,43.643834,-79.396649,424 Wellington St W,15
113,7124,Dundas St E / Broadview Ave,43.662365,-79.351104,Dundas St E / Broadview Ave,19
114,7126,Yonge St / Yorkville Ave,43.671944,-79.387778,Yonge St / Yorkville Ave,17
115,7127,Bay St / Scollard St,43.672152,-79.39018,Bay St / Scollard St,15
116,7128,Yonge St / Aylmer Ave,43.675492,-79.388858,Yonge St / Aylmer Ave,15
117,7129,Davenport Rd / Avenue Rd,43.674991,-79.396273,Davenport Rd / Avenue Rd,11
118,7130,Davenport Rd / Bedford Rd,43.674446,-79.398331,Davenport Rd / Bedford Rd,15
119,7131,Taddle Creek Park,43.66986,-79.398443,Taddle Creek Park,15
120,7132,Kendal Ave / Spadina Rd,43.670318,-79.405181,Kendal Ave / Spadina Rd,9
121,7133,Summerhill Station,43.681944,-79.390556,Summerhill Station,11
122,7135,Hanna Ave / Liberty St,43.63840090000001,-79.4197107,Hanna Ave / Liberty St,17
123,7136,Queen St W / Close Ave,43.640634,-79.435841,Queen St W / Close Ave,23
124,7137,Davenport Rd / Bathurst St,43.676667,-79.416111,Davenport Rd / Bathurst St,31
125,7138,Davenport Rd / Christie St,43.675278,-79.423889,Davenport Rd / Christie St,31
126,7139,Glen Edyth Dr / Davenport Rd,43.677778,-79.405556,Glen Edyth Dr / Davenport Rd,15
127,7140,Macpherson Ave / Spadina Rd,43.675791,-79.40698,Macpherson Ave / Spadina Rd,15
128,7141,Bridgeman Ave / Kendal Ave,43.675556,-79.410278,Bridgeman Ave / Kendal Ave,15
129,7142,Bridgeman Ave / Bathurst St,43.674444,-79.414722,Bridgeman Ave / Bathurst St,15
130,7143,Kendal Ave / Bernard Ave,43.671513,-79.408317,Kendal Ave / Bernard Ave,15
131,7144,Palmerston Ave / Vermont Ave,43.671389,-79.416389,Palmerston Ave / Vermont Ave,15
132,7146,Christie St / Benson Ave (Wychwood Barns),43.68,-79.42500000000001,Christie St / Benson Ave (Wychwood Barns),19
133,7147,King St W / Fraser Ave,43.6394444,-79.42527777777778,King St W / Fraser Ave,15
134,7148,King St W / Joe Shuster Way,43.639444,-79.423611,King St W / Joe Shuster Way,15
135,7149,Yarmouth Rd / Christie St,43.67,-79.42083333333333,Yarmouth Rd / Christie St,11
136,7150,Dufferin St / Sylvan Av (Dufferin Grove Park),43.6555556,-79.43361111111112,Dufferin St / Sylvan Av (Dufferin Grove Park),19
137,7151,Essex St / Christie St - SMART,43.6686111,-79.42027777777778,Essex St / Christie St,19
138,7152,Ossington Ave / Bloor St W,43.661705,-79.425734,Ossington Ave / Bloor St W,11
139,7153,Bloor St W / Christie St,43.6638889,-79.41888888888889,Bloor St W / Christie St,19
140,7154,Bathurst Subway Station,43.6666667,-79.41166666666668,Bathurst Subway Station,23
141,7155,Bathurst St / Lennox St,43.663808,-79.410491,Bathurst St / Lennox St,19
142,7156,Salem Ave / Bloor St W,43.6608333,-79.43166666666667,Salem Ave / Bloor St W,15
143,7157,Dufferin St / Bloor St,43.66083333333333,-79.43583333333333,Dufferin St / Bloor St,22
144,7158,King St W / Stafford St,43.6422222,-79.41111111111111,King St W / Stafford St,15
145,7160,King St W / Tecumseth St,43.64333333333333,-79.40555555555557,King St W / Tecumseth St,15
146,7161,Beverley St / College St,43.6575,-79.39527777777778,Beverley St / College St,23
147,7162,Hayter St / Laplante Ave,43.6591666666667,-79.3855555555556,Hayter St / Laplante Ave,23
148,7163,Yonge St / Wood St,43.6622222,-79.3825,Yonge St / Wood St,15
149,7164,Gould St / Yonge St (Ryerson University),43.657424,-79.381019,Gould St / Yonge St (Ryerson University),22
150,7167,Queen St E / George St (Moss Park),43.6544444,-79.3711111111111,Queen St E / George St (Moss Park),17
151,7168,Queens Quay / Yonge St,43.641646,-79.375308,Queens Quay / Yonge St,31
152,7169,Front St W / Bay St (North Side),43.646162,-79.378912,Front St W / Bay St (North Side),11
153,7170,Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,Spadina Ave / Willcocks St,15
154,7171,Ontario Place Blvd / Lake Shore Blvd W (East),43.6322445,-79.4108105,Ontario Place Blvd / Lake Shore Blvd W (East),27
155,7172,Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,Strachan Ave / Princes' Blvd,19
156,7173,Cariboo St / Rail Path,43.66666667,-79.45833333333334,Cariboo St / Rail Path,19
157,7174,Bloor St W / Dundas St W,43.6563889,-79.45166666666667,Bloor St W / Dundas St W,15
158,7175,HTO Park (Queens Quay W),43.63796,-79.387502,HTO Park (Queens Quay W),27
159,7176,Bathurst St / Fort York Blvd,43.639179,-79.399595,Bathurst St / Fort York Blvd,19
160,7178,Dundas St W / Edna Ave,43.657192,-79.452559,Dundas St W / Edna Ave,15
161,7180,Lansdowne Subway Station,43.6587734,-79.443054,Lansdowne Ave / Wade Ave,23
162,7181,Lansdowne Ave / Whytock Ave,43.6538888888889,-79.4413888888889,Lansdowne Ave / Whytock Ave,15
163,7182,Sterling Rd / Dundas St W,43.6508333333333,-79.4430555555556,Sterling Rd / Dundas St W,19
164,7183,St Clarens Ave / College St,43.651238,-79.43868,St Clarens Ave / College St,14
165,7184,Ossington Ave / College St,43.6544915,-79.422634,Ossington Ave / College St,11
166,7188,Exhibition GO (Atlantic Ave),43.6366666666667,-79.4197222222222,Exhibition GO (Atlantic Ave),23
167,7189,Augusta Ave / Denison Sq,43.653766,-79.4016759,Augusta Ave / Denison Sq,15
168,7190,St. George St / Hoskin Ave,43.6637403,-79.39806449999999,St. George St / Hoskin Ave,15
169,7191,Central Tech  (Harbord St),43.661975,-79.407896,Central Tech (Harbord St),11
170,7192,Harbord St / Clinton St,43.660414,-79.415646,Harbord St / Clinton St,15
171,7193,Queen St W / Gladstone Ave,43.6430555555556,-79.4275,Queen St W / Gladstone Ave,23
172,7194,Mortimer Ave / Coxwell Ave,43.690564,-79.326319,Mortimer Ave / Coxwell Ave,23
173,7195,Ulster St / Bathurst St,43.66,-79.4088888888889,Ulster St / Bathurst St,11
174,7196,Roxton Rd / Harbord St,43.65905,-79.422988,Roxton Rd / Harbord St,11
175,7197,Queen St W / Dovercourt Rd,43.6438602,-79.4227573,Queen St W / Dovercourt Rd,11
176,7198,Queen St W / Cowan Ave,43.6409,-79.432837,Queen St W / Cowan Ave,19
177,7199,College St / Markham St,43.6563888888889,-79.4091666666667,College St / Markham St,19
178,7202,Queen St W / Bay St (City Hall),43.6517925,-79.38269509999999,Queen St W / York St (City Hall),23
179,7203,Bathurst St/Queens Quay(Billy Bishop Airport),43.635492,-79.398253,Bathurst St/Queens Quay(Billy Bishop Airport),35
180,7204,College St / Crawford St,43.655,-79.418889,College St / Crawford St,19
181,7205,Rusholme Park Cres / College St,43.65277778,-79.42972222,Rusholme Park Cres / College St,15
182,7206,Claremont St / Dundas St W,43.651281,-79.411717,Claremont St / Dundas St W,13
183,7207,Dundas St W / Crawford St,43.649722,-79.416944,Dundas St W / Crawford St,19
184,7208,80 Clinton St (North of College),43.656296,-79.414663,80 Clinton St (North of College),14
185,7209,Ossington Ave / Harrison St,43.651111111111106,-79.4213888888889,Ossington Ave / Harrison St,19
186,7210,Mary McCormick Rec Centre (Sheridan Ave),43.6475,-79.43305555555555,Mary McCormick Rec Centre (Sheridan Ave),15
187,7211,Fort York Blvd / Garrison Rd,43.637381,-79.406112,Fort York Blvd / Garrison Rd,15
188,7216,Wellington St W / Stafford St,43.6409957,-79.40966630000001,Wellington St W / Stafford St,23
189,7217,Soho St / Queen St W,43.6494896,-79.393535,Soho St. / Queen St W,19
190,7220,Lake Shore Blvd W / Ellis Ave,43.635932,-79.465083,Lake Shore Blvd W / Ellis Ave,19
191,7221,High Park Subway Station,43.6543604,-79.4655296,High Park Subway Station,19
192,7222,Sunnyside - Gus Ryder Pool,43.637894,-79.454823,Sunnyside - Gus Ryder Pool,27
193,7223,Parkside Dr / Bloor St W - SMART,43.654501,-79.460053,Parkside Dr / Bloor St W,12
194,7224,Bloor St W / High Park Ave (High Park),43.6535269,-79.4650569,Bloor St W / High Park Ave (High Park),19
195,7225,Lake Shore Blvd W / Windermere Ave,43.634896,-79.467763,Lake Shore Blvd W / Windermere Ave,19
196,7226,Lake Shore Blvd W / The Boulevard Club,43.636731,-79.444966,Lake Shore Blvd W / The Boulevard Club,19
197,7227,Martin Goodman Trail (Marilyn Bell Park),43.6314,-79.4304,Martin Goodman Trail (Marilyn Bell Park),31
198,7228,Queen St W / Roncesvalles Ave,43.6372958,-79.4423237,Queen St W / Roncesvalles Ave,19
199,7229,Dundas St W / Roncesvalles Green P - SMART,43.6534268,-79.4512787,Dundas St W / Roncesvalles Green P,12
200,7230,Garden Ave / Roncesvalles Ave,43.643769,-79.447915,Garden Ave / Roncesvalles Ave,18
201,7231,Wright / Sorauren (Sorauren Park) - SMART,43.646677,-79.442741,Wright Ave / Sorauren St (Sorauren Park),18
202,7232,Queen St W  /  Fuller Ave - SMART,43.640255,-79.439223,Queen St W / Fuller Ave,16
203,7233,King / Cowan Ave - SMART,43.637922,-79.431734,King St W / Cowan Ave,16
204,7234,Roncesvalles Ave / Marmaduke St,43.650492,-79.450842,Roncesvalles Ave / Marmaduke St,19
205,7235,Bay St / College St (West Side) - SMART,43.660087,-79.385655,Bay St / College St (West Side),12
206,7236,Thompson St / Broadview Ave - SMART,43.659470999999996,-79.350325,Thompson St / Broadview Ave,12
207,7237,Ward Ave / Wallace Ave,43.663337,-79.446444,Ward Ave / Wallace Ave,15
208,7238,Sorauren/Geoffrey (Sorauren Park) - SMART,43.649172,-79.4445087,Sorauren St / Geoffrey St (Sorauren Park),16
209,7239,Bloor St W / Manning Ave - SMART,43.663912,-79.416124,Bloor St W / Manning Ave,20
210,7240,Bloor St W / Shaw Ave - SMART,43.662403,-79.423098,Bloor St W / Shaw Ave,34
211,7241,519 Church St,43.6663308,-79.3809503,519 Church St,12
212,7242,Lake Shore Blvd W / Ontario Dr,43.630254,-79.420317,Lake Shore Blvd W / Ontario Dr (Ontario Place),35
213,7243,Exhibition GO Station,43.6352007,-79.4187711,Exhibition GO Station,14
214,7244,Dufferin Gate - SMART,43.633473,-79.425679,Dufferin Gate,16
215,7245,Tecumseth St / Queen St W - SMART,43.646552,-79.406468,Tecumseth St / Queen St W,9
216,7246,Yonge St / Bloor St,43.669969,-79.386532,Yonge St / Bloor St,14
217,7247,Howard Park Ave / Dundas St W - SMART,43.6521,-79.4486,Howard Park Ave / Dundas St W,12
218,7248,Baldwin Ave / Spadina Ave - SMART,43.654905,-79.398448,Baldwin Ave / Spadina Ave,20
219,7249,Dovercourt Rd / Harrison St (Green P) - SMART,43.651145,-79.423742,Dovercourt Rd / Harrison St (Green P) - SMART,12
220,7250,St. George St / Russell St - SMART,43.660296,-79.397107,St. George St / Russell St,16
221,7251,The Royal Ontario Museum (Bloor St Entrance),43.668372,-79.393586,The Royal Ontario Museum (Bloor St Entrance),19
222,7252,Robert St / Bloor St W - SMART,43.665846,-79.404998,Robert St / Bloor St W,18
223,7253,John St  / Mercer St - SMART,43.6461,-79.3895,John St / Mercer St - SMART,12
224,7256,Vanauley St / Queen St W - SMART,43.648437,-79.39838,Vanauley St / Queen St W,12
225,7257,Dundas St W / St. Patrick St,43.6545174,-79.3895315,Dundas St W / St. Patrick St,19
226,7258,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,Queen St E / Rushbrooke Ave,15
227,7259,Lower Spadina Ave / Lake Shore Blvd,43.638497,-79.39192,Lower Spadina Ave / Lake Shore Blvd W,19
228,7260,Spadina Ave / Adelaide St W,43.6472019,-79.3953394,Spadina Ave / Adelaide St W,15
229,7261,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,Queens Quay E / Lower Sherbourne,26
230,7262,Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,Wychwood Ave / Benson Ave,16
231,7263,Walton St / Elizabeth St - SMART,43.657838,-79.38631,Walton St / Elizabeth St,20
232,7264,Bloor St E / Huntley St - SMART,43.671535,-79.379173,Bloor St E / Huntley St,16
233,7265,Wallace Ave / Symington Ave - SMART,43.661324,-79.449534,Wallace Ave / Symington Ave,12
234,7266,Victoria Park Subway Station - SMART,43.6940155,-79.2889842,Victoria Park Subway Station,20
235,7267,Dundas St E / Pembroke St - SMART,43.658295,-79.372346,Dundas St E / Pembroke St,16
236,7268,111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,111 Bond St (North of Dundas St E),16
237,7269,Toronto Eaton Centre (Yonge St),43.655431,-79.380653,Toronto Eaton Centre (Yonge St),14
238,7270,Church St / Dundas St E - SMART,43.657024,-79.377257,Church St / Dundas St E,15
239,7271,Yonge St / Alexander St - SMART,43.662862,-79.383572,Yonge St / Alexander St,18
240,7272,Yonge St / Dundonald St - SMART,43.665801,-79.384796,Yonge St / Dundonald St,12
241,7273,Bay St / Charles St - SMART,43.668153,-79.38891,Bay St / Charles St W,20
242,7274,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,Queen's Park Cres E / Grosvenor St,12
243,7275,Queen St W / James St,43.652276,-79.380701,Queen St W / James St,11
244,7276,Bloor St W / Balmuto St,43.669903,-79.387802,Bloor St W / Balmuto St,11
245,7277,Chorley Park - SMART,43.6856,-79.3718,Chorley Park,20
246,7278,Mallon Ave / Jones Ave -SMART,43.66587,-79.33443,Mallon Ave / Jones Ave,15
247,7279,Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,Rosehill Ave / Avoca Ave,16
248,7280,Charles St E / Jarvis St - SMART,43.669604,-79.381171,Charles St E / Jarvis St,20
249,7281,Charles St W / Balmuto St - SMART,43.668427,-79.38725,Charles St W / Balmuto St,20
250,7283,Front St W / Bay St (South Side),43.64595,-79.378761,Front St W / Bay St (South Side),19
251,7284,University Ave / King St W - SMART,43.6477785,-79.3847928,University Ave / King St W,16
252,7285,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,Spadina Ave / Harbord St,36
253,7286,Gerrard St E / Broadview - SMART,43.665656,-79.35205500000001,Gerrard St E / Broadview,18
254,7287,Queen St E / Pape Ave - SMART,43.661673,-79.337789,Queen St E / Pape Ave,8
255,7288,Humber Bay Shores Park West,43.6224434,-79.480284,Humber Bay Shores Park West,31
256,7289,Humber Bay Shores Park East,43.6308933,-79.4722622,Humber Bay Shores Park East,23
257,7291,190 Queens Quay E,43.6451308,-79.36536439999999,Lake Shore Blvd E / Parliament St,15
258,7292,Granby St / Church St - SMART,43.6614605,-79.37894570000002,Granby St / Church St -SMART,24
259,7296,Westmoreland Ave / Fernbank Ave,43.665327,-79.43235,Westmoreland Ave / Fernbank Ave,19
260,7297,Havelock St / Dufferin Park,43.657343,-79.43112,Havelock St / Dufferin Park,19
261,7298,Bathurst St / Adelaide St W,43.645324,-79.40345,Bathurst St / Adelaide St W,25
262,7299,Mill St / Parliament St,43.650256,-79.36163,Mill St / Parliament St,15
263,7301,Primrose Ave / Davenport Rd,43.67142,-79.445947,Primrose Ave / Davenport Rd,15
264,7302,Winona Dr / Davenport Rd,43.674923,-79.430465,Winona Dr / Davenport Rd,11
265,7303,Queen St E / Woodward Ave,43.665269,-79.319796,Queen St E / Woodward Ave,19
266,7309,Queen St. E / Rhodes Ave.,43.666224,-79.317693,Queen St. E / Rhodes Ave.,23
267,7311,Sherbourne St / Isabella St,43.669576,-79.375961,Sherbourne St / Isabella St,15
268,7312,Amelia St. / Sumach St.,43.66852,-79.363525,Amelia St. / Sumach St.,11
269,7313,Coxwell Ave /  Lake Shore Blvd E,43.662771,-79.315223,Coxwell Ave /  Lake Shore Blvd E,15
270,7314,Queen St. E / Eastern Ave,43.667208,-79.312315,Queen St. E / Eastern Ave,15
271,7315,Queen St E / Hammersmith Ave,43.671349,-79.29451,Queen St E / Hammersmith Ave,11
272,7316,Queen St. E / Spruce Hill Rd.,43.672571,-79.289,Queen St. E / Spruce Hill Rd.,15
273,7317,Hubbard Blvd / Balsam Av,43.669328,-79.288949,Hubbard Blvd / Balsam Av,19
274,7318,Hubbard Blvd. / Glen Manor Dr.,43.668633,-79.291162,Hubbard Blvd. / Glen Manor Dr.,15
275,7319,Lake Shore Blvd E / Knox Ave,43.660206,-79.3244,Lake Shore Blvd E / Knox Ave,11
276,7320,Front St W / University Ave (1),43.6451635,-79.3831757,Front St W / University Ave (1),18
277,7321,Front St W / University Ave (2),43.6452972,-79.3827914,Front St W / University Ave (2),19
278,7322,E Liberty St / Western Battery Rd,43.6392777,-79.4115736,E Liberty St / Western Battery Rd,19
279,7323,457 King St. W. at Spadina,43.6452091,-79.3960744,457 King St W.,19
280,7324,King St W / Charlotte St (West Side),43.645572,-79.39399,King St W / Charlotte St,19
281,7326,Davenport Rd / Lansdowne Ave,43.671526,-79.44874,Davenport Rd / Landsdowne Rd,19
282,7327,Davenport Rd / Oakwood Rd - SMART,43.6741219,-79.4352208,Davenport Rd / Oakwood Rd - SMART,16
283,7328,Roxborough St W / Yonge St,43.678077,-79.390328,Roxborough St W / Yonge St,17
284,7329,Crawford St / Queen St W,43.645665,-79.415345,Crawford St / Queen St W,19
285,7331,Coxwell Ave / Plains Rd,43.69595,-79.328535,Coxwell Ave / Plains Rd,19
286,7332,200 Bloor St. E.,43.671561,-79.38117,200 Bloor St. E.,23
287,7333,King St E / Victoria St,43.6495789,-79.3762096,King St E / Victoria St,19
288,7334,Simcoe St / Wellington St North,43.6462176,-79.3855048,Simcoe St / Wellington St 2,15
289,7335,Bay St / Bloor St W (West Side),43.669244,-79.3894,1188 Bay St,15
290,7336,Queen St E / Alton Av,43.663912,-79.327987,Queen St E / Alton Av,19
291,7337,Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673,Gerrard Square Mall (1010 Gerrard St E),19
292,7338,Logan Ave / Bain Ave,43.6720273,-79.3470557,Logan Ave / Bain Ave,11
293,7339,Carlaw Ave / Strathcona Ave,43.6753188,-79.3462789,Carlaw Ave / Strathcona Ave,15
294,7340,Blake St / Boultbee Ave,43.672453,-79.338259,Blake St / Boultbee Ave,15
295,7341,Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,Eastern Ave / Winnifred Ave,15
296,7342,Morse St / Eastern Ave,43.657991,-79.340075,Morse St / Eastern Ave,11
297,7343,Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,Alton Ave / Dundas St E (Greenwood Park),23
298,7344,Cherry Beach,43.637764,-79.345359,Cherry Beach,49
299,7345,Cherry Beach Sports Field (55 Unwin Ave),43.6408346,-79.3429074,Cherry Beach Sports Field (55 Unwin Ave),15
300,7346,Logan Av / Gerrard St E,43.6672144,-79.3452697,Logan Av / Gerrard St E,15
301,7347,Regal Rd / Dufferin St,43.673939,-79.441159,Regal Rd / Dufferin St,15
302,7348,Pape Ave / Gamble Ave,43.690237,-79.350119,Pape Ave / Gamble Ave,19
303,7349,Gamble Ave / Broadview Ave,43.689211,-79.35438,Gamble Ave / Broadview Ave,23
304,7350,Broadview Ave / Westwood Ave,43.6848652,-79.356602,Broadview Ave/ Westwood Ave,23
305,7351,Pretoria Av / Broadview Av,43.6783213,-79.35822,Pretoria Av / Broadview Av,19
306,7352,Cosburn Ave / Donlands Ave,43.690537,-79.341307,Cosburn Ave / Donlands Ave,19
307,7353,Fulton Ave / Pape Ave,43.68395,-79.347046,Fulton Ave / Pape Ave,19
308,7354,Tommy Thompson Park (Leslie Street Spit),43.645835578756525,-79.32088910859937,Tommy Thompson Park (Leslie Street Spit),15
309,7355,Beltline Trail / Chaplin Cres.,43.704461,-79.423122,Beltline Trail / Chaplin Cres.,15
310,7356,King St E / Ontario St.,43.651885,-79.3649,King St E / Ontario St.,14
311,7357,Lake Shore Blvd E / Leslie St,43.659195,-79.329196,Lake Shore Blvd E / Leslie St,19
312,7359,Rosedale Park (20 Schofield Ave),43.682645,-79.377557,Rosedale Park (20 Schofield Ave),23
313,7360,Concord Av / Dewson St,43.656945,-79.424911,Concord Av / Dewson St,17
314,7361,Hocken Ave./Vaughan Rd.,43.6817346,-79.4184725,Hocken Ave./Vaughan Rd.,19
315,7362,St Clair Ave W / Bathurst St.,43.683296,-79.418734,St Clair Ave W / Bathurst St.,19
316,7363,Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,Wells Hill Ave / St Clair Ave W,15
317,7364,Queen St E / Nursewood Rd (Neville Park Loop),43.673831,-79.281455,Queen St E / Nursewood Rd (Neville Park Loop),18
318,7365,Kew Beach Ave / Kenilworth Ave,43.666325,-79.3014,Kew Beach Ave / Kenilworth Ave,23
319,7366,Fort York Blvd / Bathurst St SMART,43.639052,-79.399792,Fort York Blvd / Bathurst St SMART,20
320,7367,Alma Ave / Gladstone Ave SMART,43.6448617,-79.42822,Alma Ave / Gladstone Ave SMART,16
321,7368,Lisgar St / Dundas St SMART,43.6493472,-79.42668,Lisgar St / Dundas St SMART,8
322,7369,Dupont St / Emerson Ave SMART,43.667266,-79.443946,Dupont St / Emerson Ave  SMART,16
323,7371,Eglinton Ave W / Henning Ave SMART,43.7063473,-79.40161,Eglinton Ave W / Henning Ave SMART,20
324,7373,George St / King St E,43.6509552,-79.3707,George St / King St E,15
325,7374,Frederick St / The Esplanade,43.6487245,-79.36839,Frederick St / The Esplanade,19
326,7375,Front St E / Scott St,43.6476616,-79.37549,Front St E / Scott St,10
327,7376,Frobisher Ave / Lascelles Blvd,43.696708,-79.40045,Frobisher Ave / Lascelles Blvd,19
328,7377,Balliol St / Yonge St  SMART,43.6978701,-79.39419,Balliol St / Yonge St SMART,20
329,7378,Yonge St / Davisville Ave,43.6975969,-79.39654,Yonge St / Davisville Ave,15
330,7379,Lawton Blvd / Yonge St,43.6910667,-79.39535,Lawton Blvd / Yonge St,15
331,7380,Erskine Ave / Yonge St SMART,43.7112153,-79.39894,Erskine Ave / Yonge St SMART,16
332,7381,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,Roehampton Ave / Yonge St,35
333,7382,Simcoe St / Adelaide St W,43.6481303,-79.38632,Simcoe St / Adelaide St W,20
334,7383,12 Harbour St,43.6425636,-79.3762,12 Harbour St,15
335,7384,Cumberland Ave / Bay St SMART,43.6704537,-79.39014,Cumberland Ave / Bay St SMART,12
336,7385,20 Charles St E,43.6691099,-79.38551,20 Charles St E,22
337,7386,D'Arcy St. /McCaul St. SMART,43.655227,-79.39201,"D'Arcy St, /McCaul St. SMART",15
338,7387,Mortimer Ave / Carlaw Ave SMART,43.685167,-79.34962,Mortimer Ave / Carlaw Ave SMART,12
339,7388,Broadview Ave / Danforth Ave,43.6772,-79.35858,Broadview Ave / Danforth Ave,15
340,7389,College Park- Gerrard Entrance,43.658938,-79.383518,College Park- Gerrard Entrance,25
341,7391,Yonge St / Dundas Sq,43.655766,-79.3802,Yonge St / Dundas Sq,27
342,7392,Woodbine Subway Green P SMART,43.686829,-79.311073,Woodbine Subway Green P (SMART),20
343,7395,Dentonia Park,43.694341,-79.291416,Dentonia Park Station,23
344,7398,York St / Lakeshore St W - South,43.641952,-79.380723,York St / Lakeshore St W - South,14
345,7399,Lower Jarvis / Queens Quay E,43.64422,-79.36927,Lower Jarvis / Queens Quay E,18
346,7400,Polson Pier,43.641675,-79.354006,Polson Pier,23
347,7403,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,Lascelles Blvd / Eglinton Ave W - SMART,19
348,7404,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,Roehampton Ave / Mount Pleasant Rd - SMART,19
349,7406,Victoria St / Queen St E,43.652822,-79.378208,Victoria St / Queen St E,23
